  TIME  YEAR    UNIT    PLANTNM    YIELD
     1     2    3087    agrl          201.742
     1     2    3088    agrl          197.827
     1     2    3089    agrl          196.570
     1     2    3101    agrl          179.383
     1     2    3102    agrl          158.082
     1     2    3103    agrl          163.639
     1     2    3104    agrl          140.595
     1     2    3105    agrl          176.112
     1     2    3106    agrl          149.772
     1     2    3107    agrl          159.576
     1     2    3108    agrl          160.366
     1     2    3109    agrl          155.229
     1     2    3110    agrl          170.011
     1     2    3111    agrl          149.776
     1     2    3112    agrl          158.106
     1     2    3113    agrl          159.598
     1     2    3114    agrl          167.909
     1     2    3115    agrl          167.911
     1     2    3116    agrl          159.582
     1     2    3117    agrl          167.884
     1     2    3118    agrl          179.461
     1     2    3119    agrl          177.245
     1     2    3120    agrl          192.658
     1     2    3121    agrl          157.123
     1     2    3122    agrl          187.660
     1     2    3123    agrl          176.138
     1     2    3124    agrl          172.220
     1     2    3125    agrl          175.197
     1     2    3126    agrl          184.027
     1     2    3135    agrl          171.016
     1     2    3136    agrl          163.587
     1     2    3137    agrl          166.663
     1     2    3138    agrl          153.282
     1     2    3139    agrl          174.230
     1     2    3140    agrl          178.167
     1     2    3141    agrl          122.652
     1     2    3142    agrl          169.989
     1     2    3143    agrl          159.522
     1     2    3144    agrl          148.784
     1     2    3145    agrl          177.113
     1     2    3146    agrl          168.864
     1     2    3147    agrl          145.812
     1     2    3148    agrl          165.668
     1     2    3149    agrl          149.656
     1     2    3150    agrl          180.509
     1     2    3151    agrl          167.790
     1     2    3152    agrl          142.648
     1     2    3153    agrl          134.855
     1     2    3154    agrl          138.200
     1     2    3155    agrl          157.022
     1     2    3156    agrl          150.572
     1     2    3157    agrl          171.064
     1     2    3158    agrl          169.912
     1     2    3159    agrl          158.765
     1     2    3160    agrl          143.822
     1     2    3161    agrl          176.079
     1     2    3162    agrl          181.616
     1     2    3163    agrl          144.424
     1     2    3164    agrl          182.712
     1     2    3165    agrl          155.102
     1     2    3166    agrl          165.632
     1     2    3183    agrl          167.742
     1     2    3184    agrl          145.100
     1     2    3185    agrl          161.939
     1     2    3186    agrl          179.346
     1     2    3187    agrl          149.723
     1     2    3188    agrl          172.121
     1     2    3189    agrl          163.593
     1     2    3190    agrl          165.718
     1     2    3191    agrl          157.756
     1     2    3192    agrl          164.641
     1     2    3193    agrl          160.373
     1     2    3194    agrl          175.150
     1     2    3195    agrl          160.337
     1     2    3196    agrl          182.804
     1     2    3197    agrl          156.981
     1     2    3198    agrl          151.499
     1     2    3199    agrl          192.561
     1     2    3200    agrl          165.689
     1     2    3201    agrl          157.048
     1     2    3202    agrl          161.966
     1     2    3203    agrl          152.370
     1     2    3204    agrl          181.666
     1     2    3220    agrl          154.260
     1     2    3221    agrl          157.058
     1     2    3222    agrl          161.967
     1     2    3223    agrl          164.607
     1     2    3224    agrl          167.844
     1     2    3229    agrl          197.722
     1     2    3230    agrl          172.120
     1     2    3231    agrl          161.177
     1     2    3237    agrl          158.743
     1     2    3238    agrl          148.820
     1     2    3239    agrl          143.246
     1     2    3240    agrl          150.574
     1     2    3247    agrl          167.768
     1     2    3248    agrl          180.422
     1     2    3249    agrl          145.138
     1     2    3250    agrl          173.199
     1     2    3251    agrl          171.058
     1     2    3252    agrl          139.581
     1     2    3253    agrl          180.461
     1     2    3254    agrl          173.180
     1     2    3255    agrl          161.129
     1     2    3267    agrl          171.091
     1     2    3268    agrl          176.152
